,log_10_rew_prob,variable,value
593,-0.8733333333333335,gcc_vacc_fract,0.9625
594,-0.8733333333333335,gcc_vacc_fract,0.9775
595,-0.8733333333333335,gcc_vacc_fract,0.9825
596,-0.8733333333333335,gcc_vacc_fract,0.965
597,-0.8733333333333335,gcc_vacc_fract,0.9775
598,-0.8733333333333335,gcc_vacc_fract,0.9475
599,-0.8733333333333335,gcc_vacc_fract,0.9725
600,-0.6800000000000002,gcc_vacc_fract,0.99
601,-0.6800000000000002,gcc_vacc_fract,0.9875
602,-0.6800000000000002,gcc_vacc_fract,0.98
603,-0.6800000000000002,gcc_vacc_fract,1.0
604,-0.6800000000000002,gcc_vacc_fract,0.985
605,-0.6800000000000002,gcc_vacc_fract,0.9925
606,-0.6800000000000002,gcc_vacc_fract,0.9825
607,-0.6800000000000002,gcc_vacc_fract,0.9925
608,-0.6800000000000002,gcc_vacc_fract,0.98
609,-0.6800000000000002,gcc_vacc_fract,0.995
610,-0.4866666666666668,gcc_vacc_fract,0.9875
611,-0.4866666666666668,gcc_vacc_fract,0.985
612,-0.4866666666666668,gcc_vacc_fract,0.995
613,-0.4866666666666668,gcc_vacc_fract,0.9825
614,-0.4866666666666668,gcc_vacc_fract,0.9925
